data:text/csv;charset=utf-8,sep=;
0;-2.31
0.03333333333333333;-2.69
0.06666666666666667;-3.75
0.1;-3.86
0.13333333333333333;-3.82
0.16666666666666666;-4.06
0.2;-4
0.23333333333333334;-5.33
0.26666666666666666;-5.56
0.3;-5.64
0.3333333333333333;-5.75
0.36666666666666664;-5.67
0.4;-5.33
0.43333333333333335;-5.69
0.4666666666666667;-5.89
0.5;-4.88
0.5333333333333333;-5.84
0.5666666666666667;-6.49
0.6;-5.55
0.6333333333333333;-5.55
0.6666666666666666;-5.55
0.7;-6.49
0.7333333333333333;-5.68
0.7666666666666667;-5.54
0.8;-5.79
0.8333333333333334;-5.86
0.8666666666666667;-5.86
0.9;-5.69
0.9333333333333333;-6.62
0.9666666666666667;-6.81
1;-6.34
1.0333333333333334;-5.96
1.0666666666666667;-6.12
1.1;-5.86
1.1333333333333333;-6
1.1666666666666667;-7.05
1.2;-5.21
1.2333333333333334;-5.98
1.2666666666666666;-5.79
1.3;-4.81
1.3333333333333333;-5.68
1.3666666666666667;-5.79
1.4;-5.59
1.4333333333333333;-5.33
1.4666666666666666;-4.49
1.5;-4.45
1.5333333333333334;-5.05
1.5666666666666667;-5.78
1.6;-6.62
1.6333333333333333;-6.62
1.6666666666666667;-5.69
1.7;-5.49
1.7333333333333334;-5.49
1.7666666666666666;-5.57
1.8;-5.57
1.8333333333333333;-5.69
1.8666666666666667;-5.63
1.9;-7.19
1.9333333333333333;-7.53
1.9666666666666666;-9
2;-9.9
2.033333333333333;-11.22
2.066666666666667;-11.57
2.1;-12.47
2.1333333333333333;-11.15
2.1666666666666665;-10.16
2.2;-9.37
2.2333333333333334;-7.87
2.2666666666666666;-6.56
2.3;-6.1
2.3333333333333335;-5.91
2.3666666666666667;-6.41
2.4;-7.52
2.433333333333333;-8.04
2.466666666666667;-9.49
2.5;-10.94
2.533333333333333;-11.09
2.566666666666667;-10.41
2.6;-10.23
2.6333333333333333;-10.86
2.6666666666666665;-10.8
2.7;-8.82
2.7333333333333334;-7.51
2.7666666666666666;-7.18
2.8;-5.78
2.8333333333333335;-5.73
2.8666666666666667;-5.56
2.9;-5.99
2.933333333333333;-7.19
2.966666666666667;-8.23
3;-9.53
3.033333333333333;-10.7
3.066666666666667;-11.05
3.1;-11.31
3.1333333333333333;-11.16
3.1666666666666665;-11.12
3.2;-9.67
3.2333333333333334;-9.09
3.2666666666666666;-6.93
3.3;-6.45
3.3333333333333335;-6.97
3.3666666666666667;-6.08
3.4;-6.31
3.433333333333333;-7.34
3.466666666666667;-7.76
3.5;-9.14
3.533333333333333;-10.43
3.566666666666667;-10.8
3.6;-10.86
3.6333333333333333;-11.03
3.6666666666666665;-10.8
3.7;-9.51
3.7333333333333334;-9.29
3.7666666666666666;-8.61
3.8;-7.31
3.8333333333333335;-6.75
3.8666666666666667;-5.82
3.9;-6.92
3.933333333333333;-7.2
3.966666666666667;-7.43
4;-7.74
4.033333333333333;-9.3
4.066666666666666;-10.94
4.1;-11.12
4.133333333333334;-11.37
4.166666666666667;-11.31
4.2;-11.16
4.233333333333333;-9.91
4.266666666666667;-9.53
4.3;-7.87
4.333333333333333;-7.52
4.366666666666666;-5.78
4.4;-5.36
4.433333333333334;-6.23
4.466666666666667;-7.22
4.5;-7.57
4.533333333333333;-7.95
4.566666666666666;-9.06
4.6;-10.55
4.633333333333334;-10.78
4.666666666666667;-11.09
4.7;-11.09
4.733333333333333;-10.68
4.766666666666667;-9.38
4.8;-9
4.833333333333333;-7.62
4.866666666666666;-8.14
4.9;-7.03
4.933333333333334;-5.94
4.966666666666667;-6.92
5;-7.31
5.033333333333333;-7.66
5.066666666666666;-9.05
5.1;-9.32
5.133333333333334;-9.9
5.166666666666667;-10.46
5.2;-11.33
5.233333333333333;-11.19
5.266666666666667;-10.98
5.3;-9.66
5.333333333333333;-9.2
5.366666666666666;-7.94
5.4;-7.32
5.433333333333334;-6.92
5.466666666666667;-5.99
5.5;-6.97
5.533333333333333;-7.2
5.566666666666666;-7.37
5.6;-7.97
5.633333333333334;-9.29
5.666666666666667;-10.53
5.7;-10.96
5.733333333333333;-10.86
5.766666666666667;-10.96
5.8;-10.73
5.833333333333333;-9.38
5.866666666666666;-9
5.9;-8.48
5.933333333333334;-7.46
5.966666666666667;-6.31
6;-6.19
6.033333333333333;-7.06
6.066666666666666;-7.57
6.1;-7.84
6.133333333333334;-9.51
6.166666666666667;-9.67
6.2;-10.98
6.233333333333333;-11.33
6.266666666666667;-10.83
6.3;-11.15
6.333333333333333;-9.93
6.366666666666666;-9.3
6.4;-7.85
6.433333333333334;-7.43
6.466666666666667;-7.2
6.5;-5.57
6.533333333333333;-5.65
6.566666666666666;-6.66
6.6;-7.37
6.633333333333334;-7.51
6.666666666666667;-8.31
6.7;-9.58
6.733333333333333;-10.91
6.766666666666667;-11.04
6.8;-11.74
6.833333333333333;-10.86
6.866666666666666;-10.65
6.9;-9.45
6.933333333333334;-8.71
6.966666666666667;-7.34
7;-6.19
7.033333333333333;-6.14
7.066666666666666;-6.06
7.1;-6.23
7.133333333333334;-7.73
7.166666666666667;-8.1
7.2;-9.67
7.233333333333333;-10.94
7.266666666666667;-11.12
7.3;-11.09
7.333333333333333;-11.09
7.366666666666666;-9.84
7.4;-9.53
7.433333333333334;-9
7.466666666666667;-7.2
7.5;-5.64
7.533333333333333;-5.05
7.566666666666666;-4.81
7.6;-3.54
7.633333333333334;-3.77
7.666666666666667;-3.89
7.7;-4.83
7.733333333333333;-5.4
7.766666666666667;-5.92
7.8;-7.39
7.833333333333333;-8.07
7.866666666666666;-9.47
7.9;-10.85
7.933333333333334;-4.37
7.966666666666667;-11.28
8;-11.12
8.033333333333333;-9.89
8.066666666666666;-8.56
8.1;-1.6
8.133333333333333;-7.03
8.166666666666666;-5.15
8.2;-2.59
8.233333333333333;-2.43
8.266666666666667;-3.74
8.3;1.16
8.333333333333334;-4.8
8.366666666666667;-3.86
8.4;-0.64
8.433333333333334;-2.43
8.466666666666667;-5.89
8.5;-6.15
8.533333333333333;-5.54
8.566666666666666;-5.17
8.6;-4.86
8.633333333333333;-4.39
8.666666666666666;-5.42
8.7;-5.66
8.733333333333333;-6.7
8.766666666666667;-5.66
8.8;-5.52
8.833333333333334;-5.52
8.866666666666667;0.19
8.9;2.03
8.933333333333334;-5.15
8.966666666666667;-5.19
9;-0.64
9.033333333333333;-5.52
9.066666666666666;-5.52
9.1;-5.52
9.133333333333333;-5.52
9.166666666666666;-5.52
9.2;-4.67
9.233333333333333;0.26
9.266666666666667;-4.75
9.3;1.09
9.333333333333334;-5.54
9.366666666666667;-5.03
9.4;-4.97
9.433333333333334;-5.21
